player_id,region,join_date,last_active_date,level,platform
PVw88pnRn_2or6nfC_NdXI-PkRU7DZgn-HaEHdeThl3h_N4xFKRN56efU2dsO5zk6GMdpr9Fr3vRPQ,EUW,2024-11-12,2024-11-12,428,PC
pvX8MGdec42izprDCfe-BbbrItE69h7CECQmsAtKvIqsGhRpMM0_hOq89GWF_38qbJNCBEvpdbj3rQ,EUW,2024-11-22,2024-11-22,119,PC
pw_69vPnvlCcDjgI_IbyS0m8_MWVg-GSYlGId3PA2XVbyDFT-_t8p0u-gioVB8OWtmOTN_mbiA6nRA,EUW,2025-12-12,2025-12-12,44,PC
Pw_OLXFFxEr8hrVwJPwGCR0kKv_Ofl_5DZ3UG-DvACXsEQcvnxxKqEg8J5LzS9_PARGQQ1QYs70cuw,EUW,2025-07-02,2025-07-02,35,PC
Pw09JE8oR8utaxojLUpiKdZ_Jb9AOjnXyac896dYP_1gJHr2NyLLBKoYJgEq2xDtvIh9FS5sTyf7zQ,EUW,2025-03-01,2025-03-01,507,PC
Pw7ga96ogeweGMEE_eYclHIjf-J49eyHJuDTQaHVd5Kxqwn3kl2MyX-xtw7HLg9llrVgy_vb0J7UKw,EUW,2025-12-08,2025-12-08,42,PC
Pw7J_wxHw9AYs5Rkuy6R_1Qfh6GYc_jV20ExBIYA5lngFq5P2iG_Gi_yE-AXy5PPEwTqxXr4UuhSJA,EUW,2025-06-08,2025-06-08,99,PC
PWB8VLaHE3nRXXvsR3ks8d1wMUCTUa558Al6K1JNKvnDg4CRjl36FS-uD1_LejX07eEKSxh5g6y8gg,EUW,2024-11-19,2024-11-19,390,PC
PwBJyLgh73F2gxdTR9JxMdIcX-4gA3wn5ON8TE-fKYAIDN_uLHNK7qSVE5XNJff5TzoTzqS3s7J1SQ,EUW,2025-08-24,2025-08-24,6,PC
PwbWyStYPZ4INfORY2KRNj2NLHB1F80pG-QRN7ZySPyGnsE1FZmE_T3bIDr9LXiIDAxvptx8KNCLDw,EUW,2024-10-19,2024-10-19,178,PC
PWEYRMRSmWF681u9PeyTwhLkVFr1D4DaNR0ufmWv6gELtmQnquvPS6_YWMJd0sEd0W8zxzPyVIaegA,EUW,2025-10-03,2025-10-03,619,PC
pWgV3Aa8B00CbJz7SD9DaZiWoa2SS5OHoAVHcvo-c5_S9hSpNTz3AqUvcGPUJfCeOLb0TyNBIvHG2A,EUW,2025-11-22,2025-11-22,15,PC
pWMOIVu9iIWzDkTluaPnC5j6k8jMGOUMIDa5e1t51onBOVm_jeAWmKgLbsoHhmteX7fsfDQMxPym5w,EUW,2025-01-02,2025-01-02,217,PC
PwnzY1mBWzhAWaHKtkHW12JZ8UbHuDOgReWz29DK6E_z7UMPVnLHWMDQybBZ2zB-oxalcTnxcFhm9g,EUW,2025-07-10,2025-07-10,585,PC
PWpeYKcB1TjyGShi-dRAzTV-7hQfUV7mF7LSzNIFgKpLRcYRvNFDW_e-9t9sIXU15tsA7L5Vixs4Ig,EUW,2025-07-10,2025-07-10,276,PC
pwRbp9n-fZejO2VqjgVfRJfwNENPfKNnWSd7bnSEXRJbAW1P4gUnBVuWgScsqK3FddK9EDWnp8opxw,EUW,2025-12-13,2025-12-13,98,PC
pwrQ_jil-kjbJyzXgYA9U9DAwsBiXbX5XibmUC4Ke1Zl_8gVxql58xz5rGXIoGKm0FBTrxenys3wGA,EUW,2025-05-03,2025-05-03,129,PC
pwSmowQN8turEhOKMFhqZEzH2cHl0nXF3pmRlaGeQBVF32MDPh_9GZ_6fgd5snyZiEVzZyz43PuWiw,EUW,2025-02-18,2025-02-18,381,PC
PWVU8gM36yVlYJPVVXHVnJi9CsHqZ7y2_ugIsUtG7UKqM1nAHeUs7vQCzUPO9vK5jmo0zl_I1T8YCg,EUW,2025-12-02,2025-12-02,297,PC
Px9Br865SNZ2QpDASGCGbec2-wE0HwjBSq2TwCE38rwFF550ztnrxP5DkTectU7ErcKy0qQNwtgI5A,EUW,2025-06-23,2025-06-23,58,PC
pXCj1nQ0Y1LuNHIMCcYTFfV7kgxdRxRxZKdSs6rmCuE9gDqljL9tYYQM-KlVLLdAqB3JZGDyYJ5Z_A,EUW,2025-12-11,2025-12-11,31,PC
pXJzT4K6cHOy64wTh6sfDYchAHBVNqYo9KYHfTRLPeT6VLm_sb2YgEZ0WDOPbseBzhD66rtFBOVjOg,EUW,2025-10-13,2025-10-13,166,PC
PxKYD0W0-8TCuRHfpNif8Q9bJBQ7wBLwtivrXSPgFPZ8VmHWu3yeIKx1IjA8hccr-DvV_35JM-aOzA,EUW,2025-07-19,2025-07-19,130,PC
PxNIpdOqz6oWGDQfAJZI5Ae6JxM9bPF2gDVO9AYZxdXixqHgaWTPmHba2-RFaigUWPtaKbLpm5R13g,EUW,2025-12-08,2025-12-08,12,PC
pXqRFMg4ER1MCJqZorA-y7Sn58ByPa3ItZGuPalUC-QWcj3D6MFsfuhp8koTuTSf58J7CGJqFQI0jQ,EUW,2025-02-18,2025-02-18,72,PC
PxQVazU8b6UD-T7GQ8Yhumdo_HtESQ3K3-y00R1Lwt-cnGp0ltEwml1vKq_nyfLQRGdedhwae5C7JA,EUW,2024-11-20,2024-11-20,147,PC
pxvEygkp0n51kiQ4pTbplSTI7o78HvDqfZTMVwUQyAfPOofesTgAzVURvvEGAM0VhHqNEJKLHnO9KQ,EUW,2024-12-17,2024-12-17,35,PC
PXYeikAOvs3l-4dJqv4Qiooz-8PaMKxbw6VtJ-5Y4nLit-r5DhAX6XRAxzMoDGcTyNN0_dl4nySZRQ,EUW,2025-08-12,2025-08-12,96,PC
pY0PSC7geHwY26HTaA_UCt0lbe6xxfaV2X2-ngMu2QJSaHk83nliSf2ijkms3D6QY3pkk-nAOG4DMQ,EUW,2025-11-19,2025-11-19,50,PC
Py70VUarrw5_0RY2uUKfToLiiDo2WKRbvVK447uWSdLkT2NFGyIVn7JBKRUvEdE613FbxsCJEKWaQA,EUW,2025-12-11,2025-12-11,17,PC
pYCj7Yudi-bJCI1Ft71l6_Sj-KHW85ZQhBzfgRoGDDum4QdjaFs27ZaBTkwIJArsL--DyglC80kDeg,EUW,2025-02-06,2025-02-06,116,PC
pyjDHZ-3WsuVoIoA6jCk2iN4ifH-BO5_zgu_M4AaYWGcGoDznqc6Oh8__XlgmpZg4r0QEjQvd8zrrQ,EUW,2025-12-06,2025-12-06,113,PC
PYKZSlMEyBaJOL2Ej1JekBz6grSTXPVjssimVquFX4LEJ1YLTlkpGp04ekwzqS72Xm3ESXlYXwV8Dw,EUW,2025-06-13,2025-06-13,207,PC
pyObgdybHXa3FVHwFXViWbUI5uhZzT8vVS944JHnKZ8gO-zYFSWFGtTKjiLlAtbh3qAoQKMhiYTUMA,EUW,2025-11-19,2025-11-19,86,PC
pyP6hxuXyzhIQKnBr6NY3g5f0FXrTE6txwiHtTwHL82klb02yi3rk4zwV6rnZiBGtss65OGkGS1d_Q,EUW,2025-01-28,2025-01-28,107,PC
PYpZZQrctpSEurC9Ajvf2n_WmmnbsaUaQ-28ipMMISe_SvkFsx7GktKt-1L6tYE1LfwVgxUu8jzy8g,EUW,2025-10-17,2025-10-17,36,PC
pyU0ySQ_JYZAG9L1TShvHlGymX3tjfsV4fWfELI9_8gPbn33F7ROMUc95AXQx5YaveH6zgcXcZIKJw,EUW,2025-08-15,2025-08-15,432,PC
PzBYP9pWqmHF5DKizdQsUjbzVdpSU9ggF9R6dK1_TwouBGRcXkDpqXUwRMvcRseqqoATFQsr7adnpw,EUW,2025-11-25,2025-11-25,30,PC
pZFUHWRDxI53FJTKegaCRuaAuH_tHd_KAD4OTXpQkhkmXmZGOGT7kkQyvyOYqumuWEMVFoyCR2kucA,EUW,2025-08-05,2025-08-05,132,PC
pzhEEpcNl0Q2aEd8-OQ39g3yPVDa2hKNbKPUSnyyJ4rUGbgvlaJaxlG_O4VqCF2RoOUA04NPilk68w,EUW,2025-10-15,2025-10-15,29,PC
PZhZhfth04VjqhYkgf_ixjQaCj-ojFmqaJ0gJXu4Y1sa5cOFIpiBT5eqknWOQZH4j1NgMaWp0t3qzQ,EUW,2025-06-26,2025-06-26,52,PC
pzKogJMq4HnzXZlNoAEVIrs8NeA33eT9iaLeDPqK_h8M2g2XC5V9lx12WT4UZkhyms8439GNGnPN2Q,EUW,2025-11-19,2025-11-19,152,PC
pzlT3A0ZHGtzREyCk_r-_SQbaViKk7yHccgY1GuLrLpRgGpeQ7zzbZVgUoS-zW9pMjOAEAWSnt3PGA,EUW,2025-12-12,2025-12-12,92,PC
PzOU0px5sJN0_i4xCocJu0ofKezWy64KSwH0X2bu3B6jPfPlj4eKxrANwnsjoSXRCueBLifYOjPWxw,EUW,2025-08-01,2025-08-01,205,PC
pZs2AbeEA1aqspxUT9TGkIpK4pVkkY1Zvp3nakSLXW6ucySnaFeBZvxTGkFTCZcRuYLCWXj_beNqLg,EUW,2025-03-04,2025-03-04,181,PC
Q-bKpqYev07X0w2dJhmByXPsdFhN4TBOmWPN-PdThaBtlTot5l5cy7ApVaQIFdzTU0QCSEgh4DggMQ,EUW,2024-11-25,2024-11-25,391,PC
Q-d7EEgJfTmlh2w0Qqxr0jketY3hHmcT0OMK5sacqTcu1AlD3W5sMEW6h4yCPM_NvecAeXbWM4-mTA,EUW,2025-11-21,2025-11-21,160,PC
q-QvSAxUBvn405oSSnVrBHqWpncg2BWrWodCWEKhv4Kn8k8GxvQRkFi0yOO-B46QFFXcD_znz-GPgg,EUW,2025-12-11,2025-12-11,55,PC
q-v7v0gJZE39mtuVjVc6MVWQ8cttwYFG0p1n7rtgdAVyGjwxyvOF6T_Ibdve413phqqNmHJAsT_eyA,EUW,2025-06-12,2025-06-12,13,PC
q-yTANwx8vjJuOZ6ZvLeZhnVRSpzvIHA2z0knvGkXHM7x8nbObK_xpvZRNMn-VJ09Kr7_Kr2IdnZ5w,EUW,2025-11-18,2025-11-18,25,PC
q_7x2NnHpWpb_rXK8q4bK3UjzRcnBuHf6pQY80yTaybVZbI45lzlhrP3tA_Q-GromY1t2rojdvAHtQ,EUW,2025-07-20,2025-07-20,8,PC
q_Z3eCPI-7HppLdaKDUmwN9V6BPZ10QQsQJwkrhS2Nfb2I1ftYTlnMTOt7NlD9_5xu5kFeVEGlQE2w,EUW,2025-02-18,2025-02-18,270,PC
q_ZYduQ_lwfoQOLq8XdbOrEF0DNFywd9IOdAGLoEl2by3pryuF3Bw2sp820HFdF4jLeRhvwE76I39Q,EUW,2025-09-26,2025-09-26,231,PC
q0DD0oXtjTiYItEixwhUYsTE7tL_oV9BF_9cUobqzRIYd9m1bsalGiyNaIxqv-Osjjt-PcvRpdw2Ng,EUW,2025-08-01,2025-08-01,93,PC
q0fVj3BbijLjeTVlMabUQ4Mx2UUZHB6F-xbnFUOXl2qtnXb72kLCdMGNWvrxEOTsSzf2S06GbeHtzw,EUW,2025-01-20,2025-01-20,26,PC
Q0HvfN5pL7jSKaRMpvmGgJIY9qmwJCCROg5mqid0cM6pbO7jqav4dyhJoMF2KLmU9twuf4yxG8IAxw,EUW,2025-12-03,2025-12-03,25,PC
Q0KfCLdlk2SkOnCANtYUQEeVX0Ancyo6Hmgmeo0t9mE_HLejihB7WmVL4jnR5oFdOUjl00_JyrpiOQ,EUW,2024-11-28,2024-11-28,79,PC
Q0nMNS6DygzD8AisWOpFgrfarncIe_J29cdMXou6qD5MtBfv2gGyQl82PrpSzpBZmXNYgkxT9g2wEg,EUW,2025-12-14,2025-12-14,19,PC
q0R9CeYgLDO0wBXxi6w04Ou08gxkJ4uHgg7-FGQoMzBt02FsUOt7a3fzFN-Syg1n6_B3yv9OMMO_LA,EUW,2025-01-24,2025-01-24,331,PC
q0T0azE8LI82c65Zg0NwffoP2SVvGwuyEnbeEGrnClAlCRLhBvt03eLTDnpjtydokpLDyHHcCGtwIA,EUW,2025-08-01,2025-08-01,199,PC
Q0u94VciRiHBbp_7yQpkdgebeWFvkoiWGWHJrL1WqY4Fa8k2bhChTrGfI_7lkJE_VHEASXVsDLx7nQ,EUW,2025-11-12,2025-11-12,20,PC
q0y2a1mXCWtVTHN0i_iVD0-Af2ZNQ110NclGZmjbfDCPfB-bk4n7KpMpdz8NZvHvJtaZOW1kaf2dzA,EUW,2025-12-10,2025-12-10,23,PC
q14lsuxAceqlQpYZqaYtE4WfTxwGcfFwOB8SyZO7Zbx9Q9fIuVA_0uXJeNgHElJpQMm2mUVCSZ6EWQ,EUW,2025-10-18,2025-10-18,137,PC
q1diWvZ_JpRjplyI4gwvpEKxtduCaBI1tWLFRcYql4Prs7501adF34XYLqWN_DIq7LGgYp6RK-XXOw,EUW,2025-12-06,2025-12-06,317,PC
q1FZghCagssb3JRqnFs41MS1IJDYrqic4MldUsiY1U-9Y2x-n-V3-edGkaLsnRdVky1vxVLWr5_gbg,EUW,2025-06-18,2025-06-18,61,PC
Q1PCbWieWf2akYgUa6c0dv8NANmXJjeuJEdKz0sFqith3fH_P6yKboLRqAYc2-svVbVKkQC3XR8NkQ,EUW,2025-12-13,2025-12-13,58,PC
q1poiPWpn__9JY7tDtkuEasb3WhFcq1omNBL3ZxtY7p38MM9mqWrW8M4yKcOyR2taD2lN-a_7ngryw,EUW,2024-12-10,2024-12-10,90,PC
q1TJ8XuoWZbX8eH55AQw0QpwKsNZOEejAZUHeuzfAL0t8OzJwFIgH9Gv7iw_UJy7ekmsNYqwiJXLZQ,EUW,2024-12-01,2024-12-01,24,PC
q1vbcjaIVhacoaEr6TxMx6Yb6myh_E8A5ZvPZbRQZnsN4CRTvrnKVYom98zyXGIwTZiCtWnrFRO9tg,EUW,2025-07-20,2025-07-20,119,PC
Q29KCFEOUqFyxQxGFRTRE-ghO5aFC76k6bIiPbXD38dKoh8td1ooVNOdkUxQBAjwdAMc-nS3K_2IHw,EUW,2025-12-11,2025-12-11,23,PC
Q2aF1WcCnHKtzKrjFHSySEw8mg7XP6YDqQ9xmprQpgpvcGhHBtByxmsaXqfeKqwhG8Cqt-ZAUIfmsA,EUW,2024-10-08,2024-10-08,6,PC
q2Csw20y-qZQdiZ8ZgJOMSiDJASzyM5x8c3dInNrxUAwzT555TuuT3_ZJIgI6wCKYY_dHPIrLsm_fg,EUW,2025-08-07,2025-08-07,947,PC
q2ex5uvT_4u836dawzCki2IyoR1OCOvxIGNTtfgdJgMTyKrxbzuWOrtZTF1KZ9QNdAj4CEIZ5LZM_g,EUW,2025-01-16,2025-01-16,135,PC
q2gtFsfwaMBEMKg_2zBJkN4M4yPWeUupj4Ktvnd-qsxI1FZLhTXVRL2uVWlbDPctcmGh-ph7rc48xA,EUW,2025-01-21,2025-01-21,71,PC
q2iKHf4irHCXMNlaCdStW4cEtyOW1vZbDz27nHqnZ8Zt4zKu3prWfTxVeHvCcbPV5fesLDAjbJnnTg,EUW,2025-08-10,2025-08-10,28,PC
q2uN2Kq98UVW3x7VZPERGcN9Dw8KSQGL9uV_nYzQEOZVHEi8Kabj83DFyINUosj2bnvhdJCpeUmVtw,EUW,2024-12-24,2024-12-24,171,PC
Q2Z5SRP7Gd99lh298W59wwX6FjS2jnukSaMmf2JouHqMNrk_VrSun2uMYm4yNlyG_cUGowY9fUyJ6g,EUW,2025-08-10,2025-08-10,184,PC
q3oQMI90mnLDByuzX6zRxyuMZDVfh9R5Jg-Ngu2jSFrX4YRggfzgKEmj3hdv6xtAXO-uBTPsnGmodw,EUW,2024-12-10,2024-12-10,499,PC
Q3q8HUCjbNCr3u4l2eIBQxwfIwut2LS_wFhDbNIA2p1sbHVlv4iz31tUFZCpM9tUj5UCPEUE_uuF5A,EUW,2024-11-23,2024-11-23,720,PC
q3rxPUL2lot-wqnqLqXqCsNeLhBj7g2uiDDH4_o0yyvByCRcR0PyqoZ82Vu7EavGzK_zemLZBw-Tpg,EUW,2025-08-12,2025-08-12,217,PC
Q3UDONYrX6IdTnALcY9AYsm3ogDlzQ4V83nXvnNAUE_A5p3xGwvhn2L9twLlK-O1UTK71n9uWVp67w,EUW,2025-04-27,2025-04-27,83,PC
q3zdOTkL7MkKBs3iv9_MP65kEfG_CBkIKGzKWKTJWqCGPVP3xTsgK7uJZvlrgMkVLWNbXPiiyK1kig,EUW,2024-12-17,2024-12-17,282,PC
q4A5KK98VJSRNGPv4j5zvWjubFCNY0HPxTHLGUR3tG57YcsfHjoCUbW4b53jGZ1l8FnKVCcgq3qQWw,EUW,2025-12-07,2025-12-07,414,PC
q4EXDJsIv2WpauIWPrFiauobXsTqmH-Hb6OhdJdbX6Ce22U1I1-jN70K0y5YVA-53vX9Fh1uoBvUBQ,EUW,2025-11-27,2025-11-27,62,PC
Q4HFNrZ1pauRYAPh0PMLtN-ubn7DGPwc3MuBMcYBYWamFUVaq3U1jYTdB67WGYGNayxvSmiNg2qXZw,EUW,2024-10-08,2024-10-08,280,PC
Q59mjas-B74-pOVTcjfYSxz_BsfxyhKTwz7lbBdIDV4L7x531lCuZt2PTR4Sc3qi0muX7xo7Kc8Pew,EUW,2025-11-18,2025-11-18,3,PC
Q5AubWlFBLXit90c3cduGk8zM2Pntf9gq3IRGmNZDvd4iHLx1AmfeVunGFD8UoXeJ7aymPRYoR9QGw,EUW,2025-07-20,2025-07-20,494,PC
q5fKQ302edRoHJMB6EAiyh40Sx5vaP-GvOv0QvKoQoACINpew4mzyhozc2WODQk28AFv5wXI3HkROw,EUW,2025-07-13,2025-07-13,205,PC
Q5GgBCxPpiPgrmIwMYRKfSJBuryTNITOmB6jUGP7i0UpBPOqdA7sKwF-InEUdAI1kVwxxvhI9jlljg,EUW,2024-11-25,2024-11-25,83,PC
q5vr6EXfJvF1Z6FkGi_vZ0TgDcWttS68YIwkGo530IPewgSfHyZ2UqdOcDZ94rZ_X39AVDBj_eY0bg,EUW,2025-03-06,2025-03-06,47,PC
Q5VxFcYhKpUF00b8IzTSR-MhNBaKKsIXu4NQIAXhq5RqIDmwqtnlyDImK7py_OVAcdDqB-mXQh39mA,EUW,2025-02-19,2025-02-19,175,PC
Q5ZubboHHUAeJL0_aApr4GxItQhy822ucYIr0vmOOiV7Ij1VZATHTVkxFeBuF6eAz7d8W54RaRiKuQ,EUW,2025-12-14,2025-12-14,1017,PC
Q66VNlXwMwIumcjfw3WZ9bR86DnEXAB7jjpt-SSmxVZW_5b_fp53RT9F2IelrHGIm7QwdTNrvsYe2g,EUW,2025-12-02,2025-12-02,34,PC
q6coDN8Dhvv4FKHf65-OvjI2hI-Jw-Xbw3FtSbiZ_fqK25Bp7x5sLaN8KQ5JdmMWX0GHcJwr9-7UjQ,EUW,2024-12-16,2024-12-16,154,PC
q6F3lhHQghhz6tQzWAlIo86xoEV9o4xlgjdGH9v_G0bsCzTVsSK_xSM_PFVxqVTJnXWTy0vC0KQEPA,EUW,2025-08-18,2025-08-18,5,PC
Q6glER38BS-ue8rPDBAZLo4uAFBMvLE7kmZht4fSMLe1G3-F5ijmy-X_C9h7Dre73Z0JQ_9sNACXpQ,EUW,2025-07-13,2025-07-13,116,PC
Q6pROgmFf6ZG4KUYMlH_KisCPFxK5CjkLyKQy4toeMPCGhWoOjQQHuUqGlrsC-WmHu7BKsyFaTvQjA,EUW,2024-11-17,2024-11-17,438,PC
q6qcluQiwNsTp9h8VbS-4Lp9gdORu0LVguFkltbQo70Kobg1Z4_xk0Vkz-kW_Lj0dk0jyc9QthgSzw,EUW,2025-01-30,2025-01-30,434,PC
Q6wmGJVRvbhYJ6bpNU_fI4UOp2FtBxC7PuwulcScogJMXKsaXDb8qPacWwmBexb0QLPRd_pgIwHD_w,EUW,2025-08-20,2025-08-20,5,PC
q6YxLxI_Nvpt_VniCBS2PxQXXl7bfdrvk3vkXe1lfoRvFF5F4AV3XZYcYvchXbmST6qLy1qs0KK1Ow,EUW,2025-09-13,2025-09-13,286,PC
q73nJpstoXWc7_mvMegFTl-0m-56surCdcn9adG0LOEH6g0skndFYF05TeXnzS95VnwUds3bh6GObg,EUW,2025-12-14,2025-12-14,374,PC
Q7B1NgP8LkbnxA-7jH-PT-HWKZr1xQ6FAlttj-6uqb_s8ZJyhbp1x1HtFQvakHhRf9EroGIEfQx9Zg,EUW,2025-01-17,2025-01-17,243,PC
q7DGQNj0XDwqJnyxcaJtIVmmzjc5nj7n4byPCOfZuYteoiL8oePeRBao_kPFO9TpQUTFqZ-hxZpsBg,EUW,2024-11-23,2024-11-23,454,PC
q7t8zjcFiuR1GpJLfBZad5ifE1dX4A-hKCliIpadBJDBle_nwys3X5fUjIl-99PI9882bV6gEmiytA,EUW,2024-10-21,2024-10-21,6,PC
Q8BccNJZ7YGnq_rbf5x7GJE1BaloVTmFS-610KaXyfqb8Fp3CabLGBjA9jUE4AmP23hOFgnSw3Vamw,EUW,2025-10-17,2025-10-17,176,PC
Q8HaDqKtnWDxeGETRck_JBKTRtYpRtt6LkT2dVv0pSyBW2ImPXfZF-38R7-fpy7GPFhxnoJ1utM3tQ,EUW,2025-12-08,2025-12-08,61,PC
q8RtP-Sbxu7K_8TNOyuiIVm_E8AvhR1EEf94h12zcN-mkGTj9CU9UmAJee0Xy10tkRug3U61W5gFiw,EUW,2025-02-14,2025-02-14,15,PC
q8TcBIsj12I6SA_G12v81Dh0HVPIt3Vz1nwT7-SSHX5p--xnekv6sykOhvVkiOJU2rsHdhafri3yxw,EUW,2025-06-01,2025-06-01,21,PC
Q8VyrM2wxx-k8PNtkJofwXwgBsEFM5i4OKm-lr5kr7Z0xIqwVjwz9-3APiy3L1lQFjnOVc09bipaPw,EUW,2025-12-10,2025-12-10,82,PC
q8w3ohlJemdQRcncAg8ZNy-5F20qY1Fo6tNyjHA3baeXBB3ZUZycEMzVTijJzxiMbrtRuZ1d3POA5g,EUW,2024-11-27,2024-11-27,11,PC
q9Ct3_zb1fHY4zWV5Aifaba347xi2pRjRihRgFQRvFYjyeEiNZmT8Z7JU-bHjYRIjfW2Jis8crmE-g,EUW,2024-12-03,2024-12-03,114,PC
q9Ep3A46uTGAOkcy1bNlp9AJgnhjyaJfLNYVuivFNKnp1aOriSCsFnoiDU7loGJNfPxi5L9TMv3zaw,EUW,2025-09-15,2025-09-15,27,PC
Q9JVe-P_IDBz_jox6fIU1qsuhFN6nD8lwv0cSAoF76IptgwG6l3pml3Vw2ls_zyxWBa1Y7L_OqoC6g,EUW,2025-01-04,2025-01-04,35,PC
q9KZ3HSPCXTycE9DsoXvBmmoeqNwxxqN3bkaQWSKaA72cuxfLODioL_oie9NEFEt-wL6Aua2kB8oFA,EUW,2024-10-24,2024-10-24,198,PC
Qa-hiA236rKaAbj6OgG6QFn1stpAvZ_N2FbIi0n8xBz1AsD3cgUqJuWrMbqHSEizhpPsi71kSQqGuA,EUW,2025-06-13,2025-06-13,214,PC
QA1gkONeb7UaBXluVdd0wpS2cmlNpgE0yj1EIg-pGz2bDz7uKOMzfhIDXticWND_3aCdddYYiBphVA,EUW,2024-12-01,2024-12-01,297,PC
qA7Jsi95vJjCCDrKATpyxZTjqMrtPx4GcftX6iPpF8s8f2Ccx92ucxyxuEWv3QZuH7ck9v8hlpDz3A,EUW,2024-12-03,2024-12-03,120,PC
QaAed5bvEM3-bpnsbRl-sagw1o2xj0bA_BVoq3QmbuJPmb48oINwM8agU6Zm8bfJy7T2nnfQjuyc0A,EUW,2024-12-10,2024-12-10,336,PC
QAc5bCEFJT-W5wrVLQjgGl2V-9N248YtTtufRf07oWMpKgqeTWUhXvirLobC0MZycbMuMG8k1Q6L9g,EUW,2024-12-08,2024-12-08,14,PC
qAHrIm0DucglHvxFvNMOJkZqkDgLAWA11w84gTdJeUvDyeFfV4Y8ix4_pDwTgiTo-vzFT1sgamBtvg,EUW,2025-10-15,2025-10-15,66,PC
qaJ4svWsd1HjsM9GW7qhYrLmDvVL7GWRexEpCFUP7G9tP7NGbmPaTKQRRjvSupxmEAOBe135xdQX8g,EUW,2025-08-28,2025-08-28,14,PC
QAte4gWBNspUdJakdtn3KIFwvu-EcXJUbVF_2TuVtOPWZPk5bC_XW_GSQBXaz7qLSHUWLrWEbxLySQ,EUW,2024-09-29,2024-09-29,19,PC
QawKM9Rc0FjPI3AuEy3sM8X1DAVdJpcdfzNyVEQeza__DtOcxagkd1SO_w7ftoJOdtF7wYubF8JjSw,EUW,2025-08-11,2025-08-11,812,PC
qAXCVeFzxscXuzigSJ7B_2_oPQuZEWcWi3Ukg3vV623JaMeCtRE7l49n6y-HhMLjROXyNTCnVrxTOA,EUW,2025-08-01,2025-08-01,493,PC
QAYjgFU-DFdUKtrKDeiTdG57nLlEf11-OzT3qa0AaLKSBXf2ewJYymkwWRv27qxDkBU2xStFz4fD7A,EUW,2024-11-19,2024-11-19,78,PC
Qb-6FGo4C9qaMdmmzsQAYqkuGfUABjeMQZxw3ifNLIzpzUIufeP5fh-RjPcUe_sI0xEUI5rz6wtBSw,EUW,2024-11-25,2024-11-25,30,PC
QB2xZhLrahGps0GGUq_xgykKgLUVSyLCV-3_tzTovmBzKI4qrmk-xGYfVD9sPAKj43Tew67biKoPgQ,EUW,2025-10-21,2025-10-21,127,PC
qB8fVxwwzYtk1BEC6ZuT835_LQovLR1tYy_V5YXmSrmKEBRP4iO4sUIUGWxhGYDpN84oLwPEhzcEwg,EUW,2025-05-03,2025-05-03,94,PC
QB9mRkl6AYrDcvzG33J78gP43EScKRJMndIlCRQb0ftaXMCtnR_0spLwcE54idikiiSLdRjPDl77CA,EUW,2025-03-04,2025-03-04,96,PC
QBBDruvgGZnFdMlG2-RhCPtgQ-74EEsaWNaQAGw2y9zaQcZbeVPFwxX9BJWnePJsrF2uU0L0lhcSWg,EUW,2024-11-28,2024-11-28,289,PC
qBbiUyPxaEIAZ6igKefn0oU-JokVYXnKM4IxohBYOFHLKEobD-Xayc1gTU3AGBs5ySyOn9Lp8X0V8Q,EUW,2025-07-18,2025-07-18,90,PC
qBDHJ3JgfV8zm-EqTwqudVvDd6MAE2I3Z522iBG_ex2y9xMdjG4CaFqmv74ebdQ_PaTO7ScYiYjMNQ,EUW,2025-08-03,2025-08-03,483,PC
qbFjKjlrzYF495dAU1DP9sCPjk2B1KKP0RDGwjskjGNNw19XWgRDcppYiv1n_IYxWuPZvTQMIsN4EA,EUW,2025-12-03,2025-12-03,47,PC
QbGuta08UtK_tXGp8H3CBjpOSGP_lt1XOzyKOu4AH_4QRyTBG_lMh2LJaGfnbEGvgmQTTcVKr91RfA,EUW,2025-06-09,2025-06-09,424,PC
QbHQB_zrWkfsUK97buhdND6HahqmsmiPJLn-s3KGDd2Y66Rafjf7sPfnxk3zTBDKD78KgiD0bHbluQ,EUW,2024-11-19,2024-11-19,373,PC
qbq_ZH93gYEwrQ0ziwqVGIsgBVLTBGVLsh0fsmGzI0GXQYxQk8A-VjmH0DU1ahoeR3Q7iUmaCdUnHg,EUW,2025-08-24,2025-08-24,54,PC
QBQOJekeuXGuBzaMXk0oQ0Bi9FFbuKrNX5GAdlrlXCjB7EMV7gHUOHqFbyIsd3H4J8IH3shB69S_NQ,EUW,2025-11-30,2025-11-30,55,PC
qBrdv-zZjWIizTe7-d-QbH4K44CtKwuZqZsircNV5SWyR5U884hR0U7svm5WrzUVgbZJFLrOaXIE7g,EUW,2025-07-12,2025-07-12,28,PC
qBRVox8A_HJ0l1YKL5E0wwAxIOcZI6f38jTAnopM_OOV5fVbwLo3aDt70j_AKKEVFJuHfDCHX8pYag,EUW,2025-11-25,2025-11-25,27,PC
qBs45kipcSGFXtDcmlBtZLdM_Twjx1cM6oQD2yVjagnGLc317ZACoGxX9dva8wUYpGFBHez9ua9haw,EUW,2025-11-22,2025-11-22,13,PC
qbXUSF-uHNUBdfp7y2g4H4WzJqo-SFKiWuELxOwle1h38JPotFmcg6fdm3GQP-A_7JORcWoQ73cIrg,EUW,2025-06-07,2025-06-07,67,PC
